country,admin1_name,admin2_name,SurveyId,n_slept_under_net,n_respondents,total_hh,total_n_itn,total_n_itn_used,prop_use,mean_age,prop_female,n_clusters
Tanzania,Dar-es-salaam,Ubungo MC,TZ2012DHS,506,587,0,0,0,0.8620102214650767,24.802525330464967,0.5176007597549397,8
Tanzania,Dar-es-salaam,Ubungo MC,TZ2015DHS,7050,9206,461,145,122,0.7658049098414078,23.81399953835515,0.5221492820665856,105
Tanzania,Dar-es-salaam,Ubungo MC,TZ2017DHS,254,369,0,0,0,0.6883468834688347,25.34366468523185,0.5647185070319398,5
Tanzania,Dar-es-salaam,Ubungo MC,TZ2022DHS,6056,8457,336,42,38,0.7160931772496157,24.534333655834732,0.5307096816435017,87
Tanzania,Dodoma,Bahi DC,TZ2007DHS,7,72,0,0,0,0.09722222222222222,25.916666666666668,0.4444444444444444,1
Tanzania,Dodoma,Bahi DC,TZ2010DHS,2622,4444,226,55,51,0.59000900090009,22.235234639413207,0.5245015333494353,51
Tanzania,Dodoma,Bahi DC,TZ2012DHS,116,139,0,0,0,0.8345323741007195,24.903177966101694,0.5292372881355932,2
Tanzania,Dodoma,Bahi DC,TZ2015DHS,1062,3342,155,33,22,0.3177737881508079,23.989027374727524,0.5509381226847828,37
Tanzania,Dodoma,Bahi DC,TZ2017DHS,57,170,0,0,0,0.3352941176470588,24.691657427937916,0.5170454545454546,2
Tanzania,Dodoma,Bahi DC,TZ2022DHS,2956,4108,163,77,61,0.7195715676728335,26.418245614035087,0.506814404432133,38
Tanzania,Dodoma,Chamwino DC,TZ2007DHS,10,215,0,0,0,0.046511627906976744,23.485585585585586,0.48857142857142855,3
Tanzania,Dodoma,Chamwino DC,TZ2010DHS,1735,3372,164,39,31,0.5145314353499407,25.886974195828916,0.5450100153175444,41
Tanzania,Dodoma,Chamwino DC,TZ2012DHS,307,448,0,0,0,0.6852678571428571,24.197094487718985,0.5581135285164294,5
Tanzania,Dodoma,Chamwino DC,TZ2015DHS,543,5942,301,29,8,0.09138337260181757,23.14323264751837,0.48412866084452977,70
Tanzania,Dodoma,Chamwino DC,TZ2017DHS,136,297,0,0,0,0.45791245791245794,28.196560846560846,0.46980994152046784,3
Tanzania,Dodoma,Chamwino DC,TZ2022DHS,6854,8340,328,161,126,0.8218225419664269,28.798931709883036,0.5675861748870599,88
Tanzania,Dodoma,Chemba DC,TZ2007DHS,2,73,0,0,0,0.0273972602739726,26.21917808219178,0.5616438356164384,1
Tanzania,Dodoma,Chemba DC,TZ2010DHS,1872,3740,189,36,35,0.5005347593582887,20.209334657398212,0.504369414101291,38
Tanzania,Dodoma,Chemba DC,TZ2012DHS,168,228,0,0,0,0.7368421052631579,24.990396943330897,0.45478862763648065,3
Tanzania,Dodoma,Chemba DC,TZ2015DHS,982,4166,206,25,18,0.2357177148343735,23.42403906963671,0.4751071604244256,38
Tanzania,Dodoma,Chemba DC,TZ2017DHS,52,119,0,0,0,0.4369747899159664,21.822033898305083,0.4117647058823529,1
Tanzania,Dodoma,Chemba DC,TZ2022DHS,4448,5712,226,108,84,0.7787114845938375,27.56366391184573,0.5073737373737374,50
Tanzania,Dodoma,Dodoma CC,TZ2007DHS,58,115,0,0,0,0.5043478260869565,22.12767857142857,0.575,2
Tanzania,Dodoma,Dodoma CC,TZ2010DHS,3248,5295,241,67,59,0.6134088762983947,23.169461865318418,0.5248830141996558,56
Tanzania,Dodoma,Dodoma CC,TZ2012DHS,231,282,0,0,0,0.8191489361702128,26.13450317085069,0.5254892303651169,4
Tanzania,Dodoma,Dodoma CC,TZ2015DHS,1440,6500,300,40,23,0.22153846153846155,24.62680236599455,0.49556347618377083,71
Tanzania,Dodoma,Dodoma CC,TZ2017DHS,74,84,0,0,0,0.8809523809523809,20.988095238095237,0.42857142857142855,1
Tanzania,Dodoma,Dodoma CC,TZ2022DHS,9076,11756,467,161,140,0.7720313031643417,25.356811332671782,0.5088523080586481,108
Tanzania,Dodoma,Kondoa DC,TZ2007DHS,5,191,0,0,0,0.02617801047120419,23.86003828397703,0.5193591455273698,2
Tanzania,Dodoma,Kondoa DC,TZ2010DHS,2493,3607,175,47,44,0.6911560853895203,22.80423175121261,0.517539420337653,37
Tanzania,Dodoma,Kondoa DC,TZ2012DHS,125,178,0,0,0,0.702247191011236,24.085204081632654,0.4761479591836735,2
Tanzania,Dodoma,Kondoa DC,TZ2015DHS,1179,4959,243,38,20,0.23774954627949182,24.719971756791065,0.49749566302784126,48
Tanzania,Dodoma,Kondoa DC,TZ2017DHS,31,111,0,0,0,0.27927927927927926,23.9009009009009,0.44144144144144143,1
